game_ID,bookie,matchup_type,Home_Team,Spread1,line1,Away_Team,Spread2,line2,game_time,last_updated
15077c31238fbc767b91e73f8068f2a2,Caesars,spreads,Green Bay Packers,-3.0,100,Houston Texans,3.0,-120,2024-10-20T17:00:00Z,2024-10-16T17:43:46Z
15077c31238fbc767b91e73f8068f2a2,BetUS,spreads,Green Bay Packers,-3.0,100,Houston Texans,3.0,-120,2024-10-20T17:00:00Z,2024-10-16T17:45:42Z
15077c31238fbc767b91e73f8068f2a2,FanDuel,spreads,Green Bay Packers,-2.5,-120,Houston Texans,2.5,-102,2024-10-20T17:00:00Z,2024-10-16T17:45:42Z
15077c31238fbc767b91e73f8068f2a2,MyBookie.ag,spreads,Green Bay Packers,-3.0,100,Houston Texans,3.0,-120,2024-10-20T17:00:00Z,2024-10-16T17:40:10Z
15077c31238fbc767b91e73f8068f2a2,LowVig.ag,spreads,Green Bay Packers,-3.0,104,Houston Texans,3.0,-115,2024-10-20T17:00:00Z,2024-10-16T17:45:42Z
15077c31238fbc767b91e73f8068f2a2,BetOnline.ag,spreads,Green Bay Packers,-3.0,100,Houston Texans,3.0,-120,2024-10-20T17:00:00Z,2024-10-16T17:45:41Z
15077c31238fbc767b91e73f8068f2a2,BetRivers,spreads,Green Bay Packers,-3.0,-105,Houston Texans,3.0,-117,2024-10-20T17:00:00Z,2024-10-16T17:45:42Z
15077c31238fbc767b91e73f8068f2a2,BetMGM,spreads,Green Bay Packers,-2.5,-120,Houston Texans,2.5,100,2024-10-20T17:00:00Z,2024-10-16T17:45:42Z
15077c31238fbc767b91e73f8068f2a2,Bovada,spreads,Green Bay Packers,-3.0,100,Houston Texans,3.0,-120,2024-10-20T17:00:00Z,2024-10-16T17:45:42Z
3d634649562df7c3b2b22d626162a9c9,DraftKings,spreads,Indianapolis Colts,-3.0,-125,Miami Dolphins,3.0,105,2024-10-20T17:00:00Z,2024-10-16T17:46:18Z
3d634649562df7c3b2b22d626162a9c9,Caesars,spreads,Indianapolis Colts,-3.5,100,Miami Dolphins,3.5,-120,2024-10-20T17:00:00Z,2024-10-16T17:43:46Z
3d634649562df7c3b2b22d626162a9c9,BetUS,spreads,Indianapolis Colts,-3.0,-115,Miami Dolphins,3.0,-105,2024-10-20T17:00:00Z,2024-10-16T17:45:42Z
3d634649562df7c3b2b22d626162a9c9,FanDuel,spreads,Indianapolis Colts,-3.0,-120,Miami Dolphins,3.0,-102,2024-10-20T17:00:00Z,2024-10-16T17:45:42Z
3d634649562df7c3b2b22d626162a9c9,MyBookie.ag,spreads,Indianapolis Colts,-3.0,-120,Miami Dolphins,3.0,100,2024-10-20T17:00:00Z,2024-10-16T17:40:10Z
3d634649562df7c3b2b22d626162a9c9,LowVig.ag,spreads,Indianapolis Colts,-3.0,-110,Miami Dolphins,3.0,100,2024-10-20T17:00:00Z,2024-10-16T17:45:42Z
3d634649562df7c3b2b22d626162a9c9,BetOnline.ag,spreads,Indianapolis Colts,-3.0,-115,Miami Dolphins,3.0,-105,2024-10-20T17:00:00Z,2024-10-16T17:45:41Z
3d634649562df7c3b2b22d626162a9c9,BetRivers,spreads,Indianapolis Colts,-3.0,-118,Miami Dolphins,3.0,-104,2024-10-20T17:00:00Z,2024-10-16T17:45:42Z
3d634649562df7c3b2b22d626162a9c9,BetMGM,spreads,Indianapolis Colts,-3.5,-105,Miami Dolphins,3.5,-115,2024-10-20T17:00:00Z,2024-10-16T17:45:42Z
3d634649562df7c3b2b22d626162a9c9,Bovada,spreads,Indianapolis Colts,-3.0,-115,Miami Dolphins,3.0,-105,2024-10-20T17:00:00Z,2024-10-16T17:45:42Z
a60ecb3c882d09f08b6e194e858aec42,DraftKings,spreads,New York Giants,3.0,-102,Philadelphia Eagles,-3.0,-118,2024-10-20T17:00:00Z,2024-10-16T17:46:18Z
a60ecb3c882d09f08b6e194e858aec42,Caesars,spreads,New York Giants,3.0,100,Philadelphia Eagles,-3.0,-120,2024-10-20T17:00:00Z,2024-10-16T17:43:46Z
a60ecb3c882d09f08b6e194e858aec42,BetUS,spreads,New York Giants,3.0,100,Philadelphia Eagles,-3.0,-120,2024-10-20T17:00:00Z,2024-10-16T17:45:42Z
a60ecb3c882d09f08b6e194e858aec42,FanDuel,spreads,New York Giants,3.0,-102,Philadelphia Eagles,-3.0,-120,2024-10-20T17:00:00Z,2024-10-16T17:45:42Z
a60ecb3c882d09f08b6e194e858aec42,MyBookie.ag,spreads,New York Giants,3.5,-110,Philadelphia Eagles,-3.5,-110,2024-10-20T17:00:00Z,2024-10-16T17:40:10Z
a60ecb3c882d09f08b6e194e858aec42,BetRivers,spreads,New York Giants,3.5,-118,Philadelphia Eagles,-3.5,-104,2024-10-20T17:00:00Z,2024-10-16T17:45:42Z
a60ecb3c882d09f08b6e194e858aec42,BetMGM,spreads,New York Giants,3.0,-105,Philadelphia Eagles,-3.0,-115,2024-10-20T17:00:00Z,2024-10-16T17:45:42Z
a60ecb3c882d09f08b6e194e858aec42,LowVig.ag,spreads,New York Giants,3.0,102,Philadelphia Eagles,-3.0,-113,2024-10-20T17:00:00Z,2024-10-16T17:45:42Z
