game_ID,bookie,matchup_type,Home_Team,line1,Away_Team,line2,game_time,last_updated
cc1d6e0125f5444f70609ce9e0829fa9,DraftKings,h2h,Denver Broncos,-142,New Orleans Saints,120,2024-10-18T00:15:00Z,2024-10-16T17:46:18Z
cc1d6e0125f5444f70609ce9e0829fa9,Caesars,h2h,Denver Broncos,-150,New Orleans Saints,126,2024-10-18T00:15:00Z,2024-10-16T17:43:46Z
cc1d6e0125f5444f70609ce9e0829fa9,BetUS,h2h,Denver Broncos,-147,New Orleans Saints,127,2024-10-18T00:15:00Z,2024-10-16T17:45:42Z
cc1d6e0125f5444f70609ce9e0829fa9,FanDuel,h2h,Denver Broncos,-152,New Orleans Saints,128,2024-10-18T00:15:00Z,2024-10-16T17:45:42Z
cc1d6e0125f5444f70609ce9e0829fa9,LowVig.ag,h2h,Denver Broncos,-145,New Orleans Saints,125,2024-10-18T00:15:00Z,2024-10-16T17:45:42Z
cc1d6e0125f5444f70609ce9e0829fa9,BetOnline.ag,h2h,Denver Broncos,-145,New Orleans Saints,125,2024-10-18T00:15:00Z,2024-10-16T17:45:41Z
cc1d6e0125f5444f70609ce9e0829fa9,MyBookie.ag,h2h,Denver Broncos,-146,New Orleans Saints,119,2024-10-18T00:15:00Z,2024-10-16T17:40:10Z
cc1d6e0125f5444f70609ce9e0829fa9,BetRivers,h2h,Denver Broncos,-139,New Orleans Saints,114,2024-10-18T00:15:00Z,2024-10-16T17:45:42Z
cc1d6e0125f5444f70609ce9e0829fa9,BetMGM,h2h,Denver Broncos,-145,New Orleans Saints,120,2024-10-18T00:15:00Z,2024-10-16T17:45:42Z
cc1d6e0125f5444f70609ce9e0829fa9,Bovada,h2h,Denver Broncos,-145,New Orleans Saints,125,2024-10-18T00:15:00Z,2024-10-16T17:45:42Z
964d089b9bbbf792a705da3b3f355312,DraftKings,h2h,Jacksonville Jaguars,-238,New England Patriots,195,2024-10-20T13:30:00Z,2024-10-16T17:46:18Z
964d089b9bbbf792a705da3b3f355312,FanDuel,h2h,Jacksonville Jaguars,-230,New England Patriots,190,2024-10-20T13:30:00Z,2024-10-16T17:45:42Z
964d089b9bbbf792a705da3b3f355312,Caesars,h2h,Jacksonville Jaguars,-250,New England Patriots,205,2024-10-20T13:30:00Z,2024-10-16T17:43:46Z
964d089b9bbbf792a705da3b3f355312,MyBookie.ag,h2h,Jacksonville Jaguars,-242,New England Patriots,193,2024-10-20T13:30:00Z,2024-10-16T17:40:10Z
964d089b9bbbf792a705da3b3f355312,BetUS,h2h,Jacksonville Jaguars,-245,New England Patriots,205,2024-10-20T13:30:00Z,2024-10-16T17:45:42Z
964d089b9bbbf792a705da3b3f355312,Bovada,h2h,Jacksonville Jaguars,-240,New England Patriots,200,2024-10-20T13:30:00Z,2024-10-16T17:45:42Z
964d089b9bbbf792a705da3b3f355312,LowVig.ag,h2h,Jacksonville Jaguars,-245,New England Patriots,205,2024-10-20T13:30:00Z,2024-10-16T17:45:42Z
964d089b9bbbf792a705da3b3f355312,BetOnline.ag,h2h,Jacksonville Jaguars,-245,New England Patriots,205,2024-10-20T13:30:00Z,2024-10-16T17:45:41Z
964d089b9bbbf792a705da3b3f355312,BetRivers,h2h,Jacksonville Jaguars,-250,New England Patriots,200,2024-10-20T13:30:00Z,2024-10-16T17:45:42Z
964d089b9bbbf792a705da3b3f355312,BetMGM,h2h,Jacksonville Jaguars,-250,New England Patriots,200,2024-10-20T13:30:00Z,2024-10-16T17:45:42Z
514ad4e46861e2aa51571079d75856b5,DraftKings,h2h,Atlanta Falcons,-155,Seattle Seahawks,130,2024-10-20T17:00:00Z,2024-10-16T17:46:18Z
514ad4e46861e2aa51571079d75856b5,Caesars,h2h,Atlanta Falcons,-145,Seattle Seahawks,122,2024-10-20T17:00:00Z,2024-10-16T17:43:46Z
514ad4e46861e2aa51571079d75856b5,BetUS,h2h,Atlanta Falcons,-141,Seattle Seahawks,121,2024-10-20T17:00:00Z,2024-10-16T17:45:42Z
514ad4e46861e2aa51571079d75856b5,FanDuel,h2h,Atlanta Falcons,-154,Seattle Seahawks,130,2024-10-20T17:00:00Z,2024-10-16T17:45:42Z
514ad4e46861e2aa51571079d75856b5,MyBookie.ag,h2h,Atlanta Falcons,-154,Seattle Seahawks,125,2024-10-20T17:00:00Z,2024-10-16T17:40:10Z
514ad4e46861e2aa51571079d75856b5,LowVig.ag,h2h,Atlanta Falcons,-143,Seattle Seahawks,123,2024-10-20T17:00:00Z,2024-10-16T17:45:42Z
514ad4e46861e2aa51571079d75856b5,BetOnline.ag,h2h,Atlanta Falcons,-143,Seattle Seahawks,123,2024-10-20T17:00:00Z,2024-10-16T17:45:41Z
514ad4e46861e2aa51571079d75856b5,BetMGM,h2h,Atlanta Falcons,-150,Seattle Seahawks,125,2024-10-20T17:00:00Z,2024-10-16T17:45:42Z
514ad4e46861e2aa51571079d75856b5,BetRivers,h2h,Atlanta Falcons,-159,Seattle Seahawks,132,2024-10-20T17:00:00Z,2024-10-16T17:45:42Z
